pr_number,stratum,reviewer,comment_id,source,file,line,original_comment,normalized_issue,class,atomic_issue_id,in_reference_set,annotation_status,notes,is_pr_author
372,concurrency,aaronbrethorst,3838476457,review_body,internal/gtfs/gtfs_manager_test.go,,"Hey Aditya, thanks for taking the time to build this performance optimization for `RoutesForAgencyID`. The approach of pre-computing a `routesByAgencyID` index at load time is clean, and I especially appreciate that you integrated it into both `setStaticGTFS` and `ForceUpdate` so the index stays consistent across hot-swaps. The test hygiene improvements — adding `defer manager.Shutdown()`, proper `RLock()/RUnlock()`, and cleaning up stale comments — are a nice bonus. Before we can merge this, I will need you to make a couple changes:

## Important

1. **Benchmark uses a hardcoded relative path instead of a computed absolute path.** In `BenchmarkRoutesForAgencyID_MapLookup` (`internal/gtfs/gtfs_manager_test.go:536`), you use `""../../testdata/raba.zip""` while every other test in the file uses `models.GetFixturePath(t, ""raba.zip"")`. The hardcoded path is fragile — it breaks if the test is run from a different working directory. Since `GetFixturePath` currently takes `*testing.T` and benchmarks use `*testing.B`, you'll need to update `GetFixturePath` in `internal/models/test_helpers.go` to accept `testing.TB` (which is satisfied by both `*testing.T` and `*testing.B`). Then you can use `models.GetFixturePath(b, ""raba.zip"")` in the benchmark.

2. **Concurrent access test uses `manager.staticMutex` directly instead of the public API.** In `TestRoutesForAgencyID_ConcurrentAccess` (`internal/gtfs/gtfs_manager_test.go:491-492`), the reader goroutines call `manager.staticMutex.RLock()` / `manager.staticMutex.RUnlock()` directly. This is inconsistent with the rest of the test file — for example, `TestRoutesForAgencyID_MapOptimization` uses `manager.RLock()` / `manager.RUnlock()`. Please switch to the public API for consistency.

## Fit and Finish

1. **Unnecessary locking in `TestRoutesForAgencyID_MapOptimization`.** The test acquires and releases `RLock` four separate times in sequence, but this is a single-threaded test with no concurrent writers. You could consolidate these into fewer lock regions. In particular, block 3 (lines 451-456) acquires `RLock` just to iterate over `publicRoutes`, which is a local variable — it doesn't access shared manager state, so no lock is needed there at all.

Thanks again, and I look forward to merging this change.",Concurrent test locks manager.staticMutex directly instead of the public RLock API.,design,H-372-3838476457-2,true,resolved,,false
372,concurrency,aaronbrethorst,3838476457,review_body,internal/gtfs/gtfs_manager_test.go,,"Hey Aditya, thanks for taking the time to build this performance optimization for `RoutesForAgencyID`. The approach of pre-computing a `routesByAgencyID` index at load time is clean, and I especially appreciate that you integrated it into both `setStaticGTFS` and `ForceUpdate` so the index stays consistent across hot-swaps. The test hygiene improvements — adding `defer manager.Shutdown()`, proper `RLock()/RUnlock()`, and cleaning up stale comments — are a nice bonus. Before we can merge this, I will need you to make a couple changes:

## Important

1. **Benchmark uses a hardcoded relative path instead of a computed absolute path.** In `BenchmarkRoutesForAgencyID_MapLookup` (`internal/gtfs/gtfs_manager_test.go:536`), you use `""../../testdata/raba.zip""` while every other test in the file uses `models.GetFixturePath(t, ""raba.zip"")`. The hardcoded path is fragile — it breaks if the test is run from a different working directory. Since `GetFixturePath` currently takes `*testing.T` and benchmarks use `*testing.B`, you'll need to update `GetFixturePath` in `internal/models/test_helpers.go` to accept `testing.TB` (which is satisfied by both `*testing.T` and `*testing.B`). Then you can use `models.GetFixturePath(b, ""raba.zip"")` in the benchmark.

2. **Concurrent access test uses `manager.staticMutex` directly instead of the public API.** In `TestRoutesForAgencyID_ConcurrentAccess` (`internal/gtfs/gtfs_manager_test.go:491-492`), the reader goroutines call `manager.staticMutex.RLock()` / `manager.staticMutex.RUnlock()` directly. This is inconsistent with the rest of the test file — for example, `TestRoutesForAgencyID_MapOptimization` uses `manager.RLock()` / `manager.RUnlock()`. Please switch to the public API for consistency.

## Fit and Finish

1. **Unnecessary locking in `TestRoutesForAgencyID_MapOptimization`.** The test acquires and releases `RLock` four separate times in sequence, but this is a single-threaded test with no concurrent writers. You could consolidate these into fewer lock regions. In particular, block 3 (lines 451-456) acquires `RLock` just to iterate over `publicRoutes`, which is a local variable — it doesn't access shared manager state, so no lock is needed there at all.

Thanks again, and I look forward to merging this change.",Single-threaded MapOptimization test takes unnecessary RLock around a local slice.,style,H-372-3838476457-3,false,resolved,,false
372,concurrency,aaronbrethorst,3838640779,review_body,,,"Hey Aditya, every piece of feedback from the previous three rounds has been addressed — the changelog-style comments are gone, the benchmark uses `GetFixturePath` with the `testing.TB` interface, the concurrent test uses the public `manager.RLock()` API, and the test locking is properly consolidated. Clean work across the board.

There's nothing left to change—this PR is ready to merge. The `routesByAgencyID` index is a well-executed optimization that follows the existing `buildLookupMaps` pattern perfectly, and the `AdvancedDirectionCalculator` race fix adds real safety with a minimal footprint.
",Final approval after all review items were addressed.,process_other,H-372-3838640779-1,false,resolved,complimentary,false
457,concurrency,aaronbrethorst,3838651608,review_body,internal/restapi/routes_for_agency_handler.go,,"Hey Tejasva, good catch on the missing read lock -- `FindAgency()` and `RoutesForAgencyID()` both document ""IMPORTANT: Caller must hold manager.RLock() before calling this method"", and this handler wasn't complying. The fix follows the exact pattern from `vehiclesForAgencyHandler` and is correct. One small thing before we merge:

## Fit and Finish

### 1. Remove the redundant `ValidateID` call (`routes_for_agency_handler.go:12-15`)

This handler is registered via `withID()` in `routes.go:81`, which wraps it with `ValidateIDMiddleware`. That middleware already calls `utils.ValidateID(id)` and returns a 400 if validation fails -- the handler only runs with a pre-validated ID from `GetIDFromContext`. The `ValidateID` call inside the handler is harmless but redundant, and no other handler in the codebase does this (including `vehiclesForAgencyHandler`, which is the pattern you referenced):

```go
func (api *RestAPI) routesForAgencyHandler(w http.ResponseWriter, r *http.Request) {
	id, _ := utils.GetIDFromContext(r.Context())

	api.GtfsManager.RLock()
	defer api.GtfsManager.RUnlock()

	agency := api.GtfsManager.FindAgency(id)
```

Just remove the `ValidateID` block (lines 12-15 in the diff) to keep the handler consistent with the rest of the codebase.

## Strengths

- **Correct diagnosis**: The data race documented in #455 is real, and the fix is exactly right -- acquire `RLock()` before accessing in-memory GTFS data, release via `defer`.
- **Clean single commit**: One logical change, one commit, clear commit message.
- **CI green**: Lint and tests pass on both platforms.

## Recommended Action

Remove the redundant `ValidateID` block, amend the commit, and this is ready to merge.
",Redundant ValidateID after withID()/ValidateIDMiddleware; drop it to match other handlers.,design,H-457-3838651608-1,true,resolved,,false
457,concurrency,aaronbrethorst,3843869507,review_body,,,"Tejasva, this looks good — the redundant `ValidateID` call is removed and the diff is now just the three lines that matter. The `RLock()`/`defer RUnlock()` placement before `FindAgency()` correctly follows the documented contract and matches the pattern in `vehiclesForAgencyHandler`. Tests pass, lint is clean. Merging.",Approval after redundant ValidateID was removed.,process_other,H-457-3843869507-1,false,resolved,complimentary,false
507,api_gtfs,ARCoder181105,3976591136,issue,,,"@tejasva-vardhan 
Add test for the middleware",Add tests for the panic-recovery middleware.,design,H-507-3976591136-1,true,resolved,,false
507,api_gtfs,aaronbrethorst,3871376685,review_body,internal/restapi/recovery_middleware.go,,"Hey Tejasva, nice work adding panic recovery -- this is genuinely important for production reliability, and the overall design is solid: per-request wrapper, goroutine-scoped recovery, and a response format that matches the existing `serverErrorResponse` in `errors.go` exactly. There are a couple of issues to address before we can merge, though.

## Critical

### 1. `recoveryResponseWriter` must also override `Write()` to track response state

`recovery_middleware.go:16-24`

The wrapper only intercepts `WriteHeader()`, but in Go's `net/http`, calling `Write()` without an explicit `WriteHeader()` triggers an implicit `WriteHeader(200)` on the **original** writer -- bypassing the wrapper entirely. This means `wroteHeader` stays `false` even after headers and body bytes have been sent to the client.

If a handler calls `w.Write(data)` and then panics, the recovery code sees `wroteHeader == false`, concludes no response has been sent, and writes a 500 JSON response on top of the already-committed 200. The client receives a corrupted response: HTTP 200 status with the handler's partial body concatenated with the error JSON.

Your own codebase has the correct pattern in `caching_middleware.go:46-51`, which overrides both `WriteHeader` and `Write`:

```go
func (rw *recoveryResponseWriter) Write(b []byte) (int, error) {
    if !rw.wroteHeader {
        rw.wroteHeader = true
    }
    return rw.ResponseWriter.Write(b)
}
```

Please add this method and a test for the ""panic after `Write()` without `WriteHeader()`"" scenario to confirm recovery does NOT attempt to overwrite an already-started response.

## Important

### 2. Log the JSON encoding error instead of discarding it

`recovery_middleware.go:56`

```go
_ = json.NewEncoder(w).Encode(response)
```

Every other error response in `errors.go` logs encoding failures (lines 28-31, 51-53, 87-89). The recovery middleware has access to `logger` -- please follow the same pattern:

```go
if err := json.NewEncoder(w).Encode(response); err != nil {
    logging.LogError(logger, ""failed to encode panic recovery response"", err,
        slog.String(""path"", r.URL.Path))
}
```

This matters most precisely when things are already broken (the panic recovery path). Losing observability during error recovery is the worst time to lose it.

### 3. Add a test for `panic(error)` to cover the type-switch branch

`recovery_middleware_test.go`

The existing test panics with a string (`panic(""test panic"")`), which only exercises the `fmt.Errorf(""%v"", rec)` branch. The `if e, ok := rec.(error); ok` branch (line 36-38) is never tested. Please add a test that panics with an `error` value (e.g., `panic(fmt.Errorf(""typed error""))`) and verifies the same 500 JSON response is returned.

## Fit and Finish

### 4. Consider enriching the panic log with request context

`recovery_middleware.go:41`

The panic log includes `path` and `stack`, but since recovery is outermost, panicked requests bypass the request logging middleware entirely -- meaning no request log entry is emitted for them. Consider adding `method` and `request_id` (available from context since `RequestIDMiddleware` runs inside recovery) to make the panic log more useful for debugging:

```go
reqID, _ := r.Context().Value(RequestIDKey).(string)
logging.LogError(logger, ""handler panic recovered"", err,
    slog.String(""method"", r.Method),
    slog.String(""path"", r.URL.Path),
    slog.String(""request_id"", reqID),
    slog.String(""stack"", string(stack)),
)
```

This is optional but would significantly improve the debugging experience.

---

**What's good about this PR:**

- The response format (`code`, `currentTime`, `text`, `version`) matches `serverErrorResponse` in `errors.go` exactly, including `Version: 1`
- Using `models.ResponseCurrentTime(c)` with an injected clock is the right approach -- consistent and testable
- The `wroteHeader` guard is the right design (just needs `Write` coverage too)
- Tests use `MockClock` with deterministic time assertions -- good test discipline
- Middleware placement as outermost is the correct choice for a recovery handler
",recoveryResponseWriter must override Write(); implicit WriteHeader(200) bypasses wroteHeader and can concatenate a 500 onto an already-started 200.,defect,H-507-3871376685-1,true,resolved,,false
507,api_gtfs,aaronbrethorst,3871376685,review_body,internal/restapi/recovery_middleware.go,,"Hey Tejasva, nice work adding panic recovery -- this is genuinely important for production reliability, and the overall design is solid: per-request wrapper, goroutine-scoped recovery, and a response format that matches the existing `serverErrorResponse` in `errors.go` exactly. There are a couple of issues to address before we can merge, though.

## Critical

### 1. `recoveryResponseWriter` must also override `Write()` to track response state

`recovery_middleware.go:16-24`

The wrapper only intercepts `WriteHeader()`, but in Go's `net/http`, calling `Write()` without an explicit `WriteHeader()` triggers an implicit `WriteHeader(200)` on the **original** writer -- bypassing the wrapper entirely. This means `wroteHeader` stays `false` even after headers and body bytes have been sent to the client.

If a handler calls `w.Write(data)` and then panics, the recovery code sees `wroteHeader == false`, concludes no response has been sent, and writes a 500 JSON response on top of the already-committed 200. The client receives a corrupted response: HTTP 200 status with the handler's partial body concatenated with the error JSON.

Your own codebase has the correct pattern in `caching_middleware.go:46-51`, which overrides both `WriteHeader` and `Write`:

```go
func (rw *recoveryResponseWriter) Write(b []byte) (int, error) {
    if !rw.wroteHeader {
        rw.wroteHeader = true
    }
    return rw.ResponseWriter.Write(b)
}
```

Please add this method and a test for the ""panic after `Write()` without `WriteHeader()`"" scenario to confirm recovery does NOT attempt to overwrite an already-started response.

## Important

### 2. Log the JSON encoding error instead of discarding it

`recovery_middleware.go:56`

```go
_ = json.NewEncoder(w).Encode(response)
```

Every other error response in `errors.go` logs encoding failures (lines 28-31, 51-53, 87-89). The recovery middleware has access to `logger` -- please follow the same pattern:

```go
if err := json.NewEncoder(w).Encode(response); err != nil {
    logging.LogError(logger, ""failed to encode panic recovery response"", err,
        slog.String(""path"", r.URL.Path))
}
```

This matters most precisely when things are already broken (the panic recovery path). Losing observability during error recovery is the worst time to lose it.

### 3. Add a test for `panic(error)` to cover the type-switch branch

`recovery_middleware_test.go`

The existing test panics with a string (`panic(""test panic"")`), which only exercises the `fmt.Errorf(""%v"", rec)` branch. The `if e, ok := rec.(error); ok` branch (line 36-38) is never tested. Please add a test that panics with an `error` value (e.g., `panic(fmt.Errorf(""typed error""))`) and verifies the same 500 JSON response is returned.

## Fit and Finish

### 4. Consider enriching the panic log with request context

`recovery_middleware.go:41`

The panic log includes `path` and `stack`, but since recovery is outermost, panicked requests bypass the request logging middleware entirely -- meaning no request log entry is emitted for them. Consider adding `method` and `request_id` (available from context since `RequestIDMiddleware` runs inside recovery) to make the panic log more useful for debugging:

```go
reqID, _ := r.Context().Value(RequestIDKey).(string)
logging.LogError(logger, ""handler panic recovered"", err,
    slog.String(""method"", r.Method),
    slog.String(""path"", r.URL.Path),
    slog.String(""request_id"", reqID),
    slog.String(""stack"", string(stack)),
)
```

This is optional but would significantly improve the debugging experience.

---

**What's good about this PR:**

- The response format (`code`, `currentTime`, `text`, `version`) matches `serverErrorResponse` in `errors.go` exactly, including `Version: 1`
- Using `models.ResponseCurrentTime(c)` with an injected clock is the right approach -- consistent and testable
- The `wroteHeader` guard is the right design (just needs `Write` coverage too)
- Tests use `MockClock` with deterministic time assertions -- good test discipline
- Middleware placement as outermost is the correct choice for a recovery handler
",Log JSON encode failures on the panic-recovery path instead of discarding them.,design,H-507-3871376685-2,true,resolved,,false
507,api_gtfs,aaronbrethorst,3871376685,review_body,internal/restapi/recovery_middleware_test.go,,"Hey Tejasva, nice work adding panic recovery -- this is genuinely important for production reliability, and the overall design is solid: per-request wrapper, goroutine-scoped recovery, and a response format that matches the existing `serverErrorResponse` in `errors.go` exactly. There are a couple of issues to address before we can merge, though.

## Critical

### 1. `recoveryResponseWriter` must also override `Write()` to track response state

`recovery_middleware.go:16-24`

The wrapper only intercepts `WriteHeader()`, but in Go's `net/http`, calling `Write()` without an explicit `WriteHeader()` triggers an implicit `WriteHeader(200)` on the **original** writer -- bypassing the wrapper entirely. This means `wroteHeader` stays `false` even after headers and body bytes have been sent to the client.

If a handler calls `w.Write(data)` and then panics, the recovery code sees `wroteHeader == false`, concludes no response has been sent, and writes a 500 JSON response on top of the already-committed 200. The client receives a corrupted response: HTTP 200 status with the handler's partial body concatenated with the error JSON.

Your own codebase has the correct pattern in `caching_middleware.go:46-51`, which overrides both `WriteHeader` and `Write`:

```go
func (rw *recoveryResponseWriter) Write(b []byte) (int, error) {
    if !rw.wroteHeader {
        rw.wroteHeader = true
    }
    return rw.ResponseWriter.Write(b)
}
```

Please add this method and a test for the ""panic after `Write()` without `WriteHeader()`"" scenario to confirm recovery does NOT attempt to overwrite an already-started response.

## Important

### 2. Log the JSON encoding error instead of discarding it

`recovery_middleware.go:56`

```go
_ = json.NewEncoder(w).Encode(response)
```

Every other error response in `errors.go` logs encoding failures (lines 28-31, 51-53, 87-89). The recovery middleware has access to `logger` -- please follow the same pattern:

```go
if err := json.NewEncoder(w).Encode(response); err != nil {
    logging.LogError(logger, ""failed to encode panic recovery response"", err,
        slog.String(""path"", r.URL.Path))
}
```

This matters most precisely when things are already broken (the panic recovery path). Losing observability during error recovery is the worst time to lose it.

### 3. Add a test for `panic(error)` to cover the type-switch branch

`recovery_middleware_test.go`

The existing test panics with a string (`panic(""test panic"")`), which only exercises the `fmt.Errorf(""%v"", rec)` branch. The `if e, ok := rec.(error); ok` branch (line 36-38) is never tested. Please add a test that panics with an `error` value (e.g., `panic(fmt.Errorf(""typed error""))`) and verifies the same 500 JSON response is returned.

## Fit and Finish

### 4. Consider enriching the panic log with request context

`recovery_middleware.go:41`

The panic log includes `path` and `stack`, but since recovery is outermost, panicked requests bypass the request logging middleware entirely -- meaning no request log entry is emitted for them. Consider adding `method` and `request_id` (available from context since `RequestIDMiddleware` runs inside recovery) to make the panic log more useful for debugging:

```go
reqID, _ := r.Context().Value(RequestIDKey).(string)
logging.LogError(logger, ""handler panic recovered"", err,
    slog.String(""method"", r.Method),
    slog.String(""path"", r.URL.Path),
    slog.String(""request_id"", reqID),
    slog.String(""stack"", string(stack)),
)
```

This is optional but would significantly improve the debugging experience.

---

**What's good about this PR:**

- The response format (`code`, `currentTime`, `text`, `version`) matches `serverErrorResponse` in `errors.go` exactly, including `Version: 1`
- Using `models.ResponseCurrentTime(c)` with an injected clock is the right approach -- consistent and testable
- The `wroteHeader` guard is the right design (just needs `Write` coverage too)
- Tests use `MockClock` with deterministic time assertions -- good test discipline
- Middleware placement as outermost is the correct choice for a recovery handler
",Add a panic(error) test so the error type-switch branch is covered.,design,H-507-3871376685-3,true,resolved,,false
507,api_gtfs,aaronbrethorst,3871376685,review_body,internal/restapi/recovery_middleware.go,,"Hey Tejasva, nice work adding panic recovery -- this is genuinely important for production reliability, and the overall design is solid: per-request wrapper, goroutine-scoped recovery, and a response format that matches the existing `serverErrorResponse` in `errors.go` exactly. There are a couple of issues to address before we can merge, though.

## Critical

### 1. `recoveryResponseWriter` must also override `Write()` to track response state

`recovery_middleware.go:16-24`

The wrapper only intercepts `WriteHeader()`, but in Go's `net/http`, calling `Write()` without an explicit `WriteHeader()` triggers an implicit `WriteHeader(200)` on the **original** writer -- bypassing the wrapper entirely. This means `wroteHeader` stays `false` even after headers and body bytes have been sent to the client.

If a handler calls `w.Write(data)` and then panics, the recovery code sees `wroteHeader == false`, concludes no response has been sent, and writes a 500 JSON response on top of the already-committed 200. The client receives a corrupted response: HTTP 200 status with the handler's partial body concatenated with the error JSON.

Your own codebase has the correct pattern in `caching_middleware.go:46-51`, which overrides both `WriteHeader` and `Write`:

```go
func (rw *recoveryResponseWriter) Write(b []byte) (int, error) {
    if !rw.wroteHeader {
        rw.wroteHeader = true
    }
    return rw.ResponseWriter.Write(b)
}
```

Please add this method and a test for the ""panic after `Write()` without `WriteHeader()`"" scenario to confirm recovery does NOT attempt to overwrite an already-started response.

## Important

### 2. Log the JSON encoding error instead of discarding it

`recovery_middleware.go:56`

```go
_ = json.NewEncoder(w).Encode(response)
```

Every other error response in `errors.go` logs encoding failures (lines 28-31, 51-53, 87-89). The recovery middleware has access to `logger` -- please follow the same pattern:

```go
if err := json.NewEncoder(w).Encode(response); err != nil {
    logging.LogError(logger, ""failed to encode panic recovery response"", err,
        slog.String(""path"", r.URL.Path))
}
```

This matters most precisely when things are already broken (the panic recovery path). Losing observability during error recovery is the worst time to lose it.

### 3. Add a test for `panic(error)` to cover the type-switch branch

`recovery_middleware_test.go`

The existing test panics with a string (`panic(""test panic"")`), which only exercises the `fmt.Errorf(""%v"", rec)` branch. The `if e, ok := rec.(error); ok` branch (line 36-38) is never tested. Please add a test that panics with an `error` value (e.g., `panic(fmt.Errorf(""typed error""))`) and verifies the same 500 JSON response is returned.

## Fit and Finish

### 4. Consider enriching the panic log with request context

`recovery_middleware.go:41`

The panic log includes `path` and `stack`, but since recovery is outermost, panicked requests bypass the request logging middleware entirely -- meaning no request log entry is emitted for them. Consider adding `method` and `request_id` (available from context since `RequestIDMiddleware` runs inside recovery) to make the panic log more useful for debugging:

```go
reqID, _ := r.Context().Value(RequestIDKey).(string)
logging.LogError(logger, ""handler panic recovered"", err,
    slog.String(""method"", r.Method),
    slog.String(""path"", r.URL.Path),
    slog.String(""request_id"", reqID),
    slog.String(""stack"", string(stack)),
)
```

This is optional but would significantly improve the debugging experience.

---

**What's good about this PR:**

- The response format (`code`, `currentTime`, `text`, `version`) matches `serverErrorResponse` in `errors.go` exactly, including `Version: 1`
- Using `models.ResponseCurrentTime(c)` with an injected clock is the right approach -- consistent and testable
- The `wroteHeader` guard is the right design (just needs `Write` coverage too)
- Tests use `MockClock` with deterministic time assertions -- good test discipline
- Middleware placement as outermost is the correct choice for a recovery handler
",Optionally add method and request_id to the panic log.,design,H-507-3871376685-4,false,resolved,reviewer marked optional,false
